Id,x_m,y_m,Lat,Lon
3029,3031600.799,-3161003.043,-27.3,27.23333333
3030,3033456.124,-3186080.233,-27.5,27.25
3031,3039022.099,-3152654.033,-27.23333333,27.3
3032,3040877.424,-3144310.023,-27.16666667,27.31666667
3033,3046443.398,-3181897.547,-27.46666667,27.36666667
3034,3052009.373,-3179806.678,-27.45,27.41666667
3035,3053864.697,-3158915.321,-27.28333333,27.43333333
3036,3055720.022,-3127636.926,-27.03333333,27.45
3037,3055720.022,-3152654.033,-27.23333333,27.45
3038,3057575.347,-3161003.043,-27.3,27.46666667
3039,3059430.672,-3156827.913,-27.26666667,27.48333333
3040,3066851.971,-3140139.886,-27.13333333,27.55
3041,3064996.646,-3152654.033,-27.23333333,27.53333333
3042,3064996.646,-3161003.043,-27.3,27.53333333
3043,3066851.971,-3167268.09,-27.35,27.55
3044,3070562.621,-3154740.817,-27.25,27.58333333
3045,3068707.297,-3165179.427,-27.33333333,27.56666667
3046,3079839.246,-3154740.817,-27.25,27.66666667
3047,3072417.946,-3156827.913,-27.26666667,27.6
3048,3076128.595,-3125554.184,-27.01666667,27.63333333
3049,3079839.246,-3188172.052,-27.51666667,27.66666667
3050,3081694.57,-3179806.678,-27.45,27.68333333
3051,3085405.22,-3140139.886,-27.13333333,27.71666667
3052,3092826.519,-3144310.023,-27.16666667,27.78333333
3053,3092826.519,-3161003.043,-27.3,27.78333333
3054,3090971.195,-3175625.889,-27.41666667,27.76666667
3055,3092826.519,-3142224.799,-27.15,27.78333333
3056,3094681.844,-3131803.34,-27.06666667,27.8
3057,3100247.819,-3175625.889,-27.41666667,27.85
3058,3103958.468,-3146395.557,-27.18333333,27.88333333
3059,3105813.793,-3181897.547,-27.46666667,27.9
3060,3109524.442,-3161003.043,-27.3,27.93333333
3061,3111379.768,-3140139.886,-27.13333333,27.95
3062,3039022.099,-3158915.321,-27.28333333,27.3
3063,3111379.768,-3186080.233,-27.5,27.95
3064,3116945.742,-3177716.125,-27.43333333,28
3065,3120656.392,-3173535.966,-27.4,28.03333333
3066,3120656.392,-3127636.926,-27.03333333,28.03333333
3067,3122511.717,-3150567.563,-27.21666667,28.05
3068,3122511.717,-3161003.043,-27.3,28.05
3069,3126222.366,-3181897.547,-27.46666667,28.08333333
3070,3131788.341,-3154740.817,-27.25,28.13333333
3071,3135498.991,-3163091.079,-27.31666667,28.16666667
3072,3135498.991,-3167268.09,-27.35,28.16666667
3073,3133643.666,-3169357.068,-27.36666667,28.15
3074,3135498.991,-3181897.547,-27.46666667,28.16666667
3075,3139209.64,-3127636.926,-27.03333333,28.2
3076,3137354.315,-3133887.011,-27.08333333,28.18333333
3077,3137354.315,-3138055.284,-27.11666667,28.18333333
3078,3144775.615,-3140139.886,-27.13333333,28.25
3079,3142920.29,-3146395.557,-27.18333333,28.23333333
3080,3146630.94,-3154740.817,-27.25,28.26666667
3081,3146630.94,-3181897.547,-27.46666667,28.26666667
3082,3150341.589,-3167268.09,-27.35,28.3
3083,3150341.589,-3179806.678,-27.45,28.3
3084,3154052.239,-3138055.284,-27.11666667,28.33333333
3085,3154052.239,-3179806.678,-27.45,28.33333333
3086,3154052.239,-3186080.233,-27.5,28.33333333
3087,3155907.564,-3125554.184,-27.01666667,28.35
3088,3157762.889,-3156827.913,-27.26666667,28.36666667
3089,3163328.864,-3158915.321,-27.28333333,28.41666667
3090,3168894.838,-3129719.978,-27.05,28.46666667
3091,3168894.838,-3179806.678,-27.45,28.46666667
3092,3168894.838,-3125554.184,-27.01666667,28.46666667
3093,3172605.488,-3140139.886,-27.13333333,28.5
3094,3172605.488,-3156827.913,-27.26666667,28.5
3095,3170750.162,-3158915.321,-27.28333333,28.48333333
3096,3172605.488,-3163091.079,-27.31666667,28.5
3097,3174460.813,-3138055.284,-27.11666667,28.51666667
3098,3174460.813,-3173535.966,-27.4,28.51666667
3099,3176316.137,-3127636.926,-27.03333333,28.53333333
3100,3176316.137,-3175625.889,-27.41666667,28.53333333
3101,3181882.111,-3148481.404,-27.2,28.58333333
3102,3181882.111,-3177716.125,-27.43333333,28.58333333
3103,3183737.437,-3127636.926,-27.03333333,28.6
3104,3183737.437,-3179806.678,-27.45,28.6
3105,3185592.762,-3127636.926,-27.03333333,28.61666667
3106,3193014.061,-3156827.913,-27.26666667,28.68333333
3107,3196724.711,-3135970.993,-27.1,28.71666667
3108,3196724.711,-3186080.233,-27.5,28.71666667
3109,3202290.686,-3144310.023,-27.16666667,28.76666667
3110,3200435.36,-3167268.09,-27.35,28.75
3111,3211567.309,-3140139.886,-27.13333333,28.85
3112,3211567.309,-3152654.033,-27.23333333,28.85
3113,3213422.635,-3142224.799,-27.15,28.86666667
3114,3218988.609,-3138055.284,-27.11666667,28.91666667
3115,3218988.609,-3144310.023,-27.16666667,28.91666667
3116,3222699.258,-3167268.09,-27.35,28.95
3117,3224554.584,-3140139.886,-27.13333333,28.96666667
3118,3224554.584,-3186080.233,-27.5,28.96666667
3119,3230120.558,-3127636.926,-27.03333333,29.01666667
3120,3230120.558,-3150567.563,-27.21666667,29.01666667
3121,3230120.558,-3186080.233,-27.5,29.01666667
3122,3237541.857,-3148481.404,-27.2,29.08333333
3123,3237541.857,-3161003.043,-27.3,29.08333333
3124,3243107.831,-3169357.068,-27.36666667,29.13333333
3125,3246818.482,-3152654.033,-27.23333333,29.16666667
3126,3246818.482,-3177716.125,-27.43333333,29.16666667
3127,3246818.482,-3175625.889,-27.41666667,29.16666667
3128,3244963.157,-3181897.547,-27.46666667,29.15
3129,3252384.456,-3165179.427,-27.33333333,29.21666667
3130,3256095.106,-3144310.023,-27.16666667,29.25
3131,3256095.106,-3183988.732,-27.48333333,29.25
3132,3259805.755,-3129719.978,-27.05,29.28333333
3133,3261661.08,-3169357.068,-27.36666667,29.3
3134,3263516.405,-3156827.913,-27.26666667,29.31666667
3135,3265371.73,-3138055.284,-27.11666667,29.33333333
3136,3265371.73,-3177716.125,-27.43333333,29.33333333
3137,3267227.055,-3148481.404,-27.2,29.35
3138,3269082.38,-3152654.033,-27.23333333,29.36666667
3139,3269082.38,-3125554.184,-27.01666667,29.36666667
3140,3269082.38,-3127636.926,-27.03333333,29.36666667
3141,3270937.704,-3179806.678,-27.45,29.38333333
3142,3272793.029,-3150567.563,-27.21666667,29.4
3143,3274648.355,-3146395.557,-27.18333333,29.41666667
3144,3274648.355,-3156827.913,-27.26666667,29.41666667
3145,3278359.004,-3129719.978,-27.05,29.45
3146,3278359.004,-3138055.284,-27.11666667,29.45
3147,3278359.004,-3163091.079,-27.31666667,29.45
3148,3280214.329,-3135970.993,-27.1,29.46666667
3149,3280214.329,-3144310.023,-27.16666667,29.46666667
3150,3280214.329,-3173535.966,-27.4,29.46666667
3151,3282069.653,-3129719.978,-27.05,29.48333333
3152,3282069.653,-3138055.284,-27.11666667,29.48333333
3153,3282069.653,-3131803.34,-27.06666667,29.48333333
3154,3282069.653,-3135970.993,-27.1,29.48333333
3155,3283924.978,-3167268.09,-27.35,29.5
3156,3287635.628,-3142224.799,-27.15,29.53333333
3157,3289490.953,-3131803.34,-27.06666667,29.55
3158,3293201.602,-3144310.023,-27.16666667,29.58333333
3159,3295056.927,-3161003.043,-27.3,29.6
3160,3302478.227,-3146395.557,-27.18333333,29.66666667
3161,3300622.902,-3146395.557,-27.18333333,29.65
3162,3304333.551,-3150567.563,-27.21666667,29.68333333
3163,3308044.202,-3129719.978,-27.05,29.71666667
3164,3309899.526,-3161003.043,-27.3,29.73333333
3165,3315465.5,-3156827.913,-27.26666667,29.78333333
3166,3322886.8,-3144310.023,-27.16666667,29.85
3167,3321031.475,-3148481.404,-27.2,29.83333333
3168,3322886.8,-3138055.284,-27.11666667,29.85
3169,3328452.775,-3181897.547,-27.46666667,29.9
3170,3324742.125,-3148481.404,-27.2,29.86666667
3171,3326597.45,-3169357.068,-27.36666667,29.88333333
3172,3326597.45,-3156827.913,-27.26666667,29.88333333
3173,3335874.074,-3158915.321,-27.28333333,29.96666667
3174,3339584.724,-3144310.023,-27.16666667,30
3175,3339584.724,-3163091.079,-27.31666667,30
3176,3341440.049,-3161003.043,-27.3,30.01666667
3177,3345150.698,-3142224.799,-27.15,30.05
3178,3343295.373,-3156827.913,-27.26666667,30.03333333
3179,3348861.348,-3183988.732,-27.48333333,30.08333333
3180,3356282.647,-3167268.09,-27.35,30.15
3181,3365559.271,-3138055.284,-27.11666667,30.23333333
3182,3365559.271,-3181897.547,-27.46666667,30.23333333
3183,3380401.871,-3140139.886,-27.13333333,30.36666667
3184,3384112.52,-3144310.023,-27.16666667,30.4
3185,3385967.845,-3175625.889,-27.41666667,30.41666667
3186,3395244.469,-3142224.799,-27.15,30.5
3187,3397099.794,-3140139.886,-27.13333333,30.51666667
3188,3397099.794,-3181897.547,-27.46666667,30.51666667
3189,3400810.444,-3138055.284,-27.11666667,30.55
3190,3404521.093,-3167268.09,-27.35,30.58333333
3191,3413797.718,-3125554.184,-27.01666667,30.66666667
3192,3406376.418,-3165179.427,-27.33333333,30.6
3193,3413797.718,-3158915.321,-27.28333333,30.66666667
3194,3417508.367,-3127636.926,-27.03333333,30.7
3195,3419363.693,-3158915.321,-27.28333333,30.71666667
3196,3424929.667,-3152654.033,-27.23333333,30.76666667
3197,3428640.316,-3127636.926,-27.03333333,30.8
3198,3430495.642,-3158915.321,-27.28333333,30.81666667
3199,3432350.966,-3181897.547,-27.46666667,30.83333333
3200,3441627.591,-3138055.284,-27.11666667,30.91666667
3201,3445338.24,-3161003.043,-27.3,30.95
3202,3452759.54,-3163091.079,-27.31666667,31.01666667
3203,3458325.514,-3135970.993,-27.1,31.06666667
3204,3456470.189,-3175625.889,-27.41666667,31.05
3205,3460180.838,-3148481.404,-27.2,31.08333333
3206,3465746.813,-3152654.033,-27.23333333,31.13333333
3207,3471312.788,-3165179.427,-27.33333333,31.18333333
3208,3471312.788,-3167268.09,-27.35,31.18333333
3209,3473168.113,-3138055.284,-27.11666667,31.2
3210,3475023.438,-3152654.033,-27.23333333,31.21666667
3211,3480589.413,-3144310.023,-27.16666667,31.26666667
3212,3480589.413,-3177716.125,-27.43333333,31.26666667
3213,3473168.113,-3152654.033,-27.23333333,31.2
3214,3493576.686,-3146395.557,-27.18333333,31.38333333
3215,3504708.635,-3169357.068,-27.36666667,31.48333333
3216,3508419.285,-3175625.889,-27.41666667,31.51666667
3217,3512129.935,-3167268.09,-27.35,31.55
3218,3515840.584,-3148481.404,-27.2,31.58333333
3219,3515840.584,-3150567.563,-27.21666667,31.58333333
3220,3515840.584,-3173535.966,-27.4,31.58333333
3221,3519551.234,-3171446.359,-27.38333333,31.61666667
3222,3523261.884,-3165179.427,-27.33333333,31.65
3223,3539959.807,-3171446.359,-27.38333333,31.8
3224,3525117.209,-3173535.966,-27.4,31.66666667
3225,3532538.507,-3165179.427,-27.33333333,31.73333333
3226,3534393.833,-3165179.427,-27.33333333,31.75
3227,3539959.807,-3133887.011,-27.08333333,31.8
3228,3541815.132,-3171446.359,-27.38333333,31.81666667
3229,3549236.431,-3163091.079,-27.31666667,31.88333333
3230,3551091.756,-3163091.079,-27.31666667,31.9
3231,3556657.731,-3127636.926,-27.03333333,31.95
3232,3562223.705,-3167268.09,-27.35,32
3233,3560368.38,-3125554.184,-27.01666667,31.98333333
3234,3560368.38,-3163091.079,-27.31666667,31.98333333
3235,3562223.705,-3140139.886,-27.13333333,32
3236,3562223.705,-3186080.233,-27.5,32
3237,3569645.005,-3177716.125,-27.43333333,32.06666667
3238,3573355.654,-3175625.889,-27.41666667,32.1
3239,3578921.629,-3173535.966,-27.4,32.15
3240,3580776.954,-3173535.966,-27.4,32.16666667
3241,3582632.278,-3171446.359,-27.38333333,32.18333333
3242,3582632.278,-3173535.966,-27.4,32.18333333
3243,3586342.929,-3165179.427,-27.33333333,32.21666667
3244,3584487.604,-3150567.563,-27.21666667,32.2
3245,3603040.852,-3175625.889,-27.41666667,32.36666667
3246,3608606.827,-3129719.978,-27.05,32.41666667
3247,3621594.1,-3169357.068,-27.36666667,32.53333333
3248,3627160.075,-3150567.563,-27.21666667,32.58333333
3249,3629015.4,-3183988.732,-27.48333333,32.6
3250,3645713.323,-3154740.817,-27.25,32.75
3251,2870187.537,-3065287.922,-26.53333333,25.78333333
3252,2853489.614,-3100585.285,-26.81666667,25.63333333
3253,2853489.614,-3115145.096,-26.93333333,25.63333333
3254,2888740.786,-3077735.808,-26.63333333,25.95
3255,2862766.239,-3121389.623,-26.98333333,25.71666667
3256,2864621.563,-3088117.371,-26.71666667,25.73333333
3257,2868332.213,-3083963.835,-26.68333333,25.76666667
3258,2860910.913,-3094349.956,-26.76666667,25.7
3259,2872042.862,-3063214.33,-26.51666667,25.8
3260,2872042.862,-3065287.922,-26.53333333,25.8
3261,2873898.188,-3067361.815,-26.55,25.81666667
3262,2873898.188,-3121389.623,-26.98333333,25.81666667
3263,2877608.837,-3121389.623,-26.98333333,25.85
3264,2877608.837,-3100585.285,-26.81666667,25.85
3265,2875753.512,-3073585.305,-26.6,25.83333333
3266,2885030.137,-3079811.514,-26.65,25.91666667
3267,2885030.137,-3115145.096,-26.93333333,25.91666667
3268,2890596.111,-3063214.33,-26.51666667,25.96666667
3269,2888740.786,-3121389.623,-26.98333333,25.95
3270,2894306.761,-3065287.922,-26.53333333,26
3271,2892451.435,-3088117.371,-26.71666667,25.98333333
3272,2894306.761,-3100585.285,-26.81666667,26
3273,2896162.086,-3100585.285,-26.81666667,26.01666667
3274,2898017.41,-3073585.305,-26.6,26.03333333
3275,2899872.735,-3081887.524,-26.66666667,26.05
3276,2905438.71,-3075660.406,-26.61666667,26.1
3277,2916570.659,-3075660.406,-26.61666667,26.2
3278,2905438.71,-3090194.594,-26.73333333,26.1
3279,2916570.659,-3069436.01,-26.56666667,26.2
3280,2916570.659,-3073585.305,-26.6,26.2
3281,2916570.659,-3090194.594,-26.73333333,26.2
3282,2916570.659,-3121389.623,-26.98333333,26.2
3283,2920281.308,-3081887.524,-26.66666667,26.23333333
3284,2922136.633,-3110983.616,-26.9,26.25
3285,2896162.086,-3096428.093,-26.78333333,26.01666667
3286,2929557.933,-3063214.33,-26.51666667,26.31666667
3287,2929557.933,-3104743.698,-26.85,26.31666667
3288,2933268.582,-3077735.808,-26.63333333,26.35
3289,2933268.582,-3092272.123,-26.75,26.35
3290,2940689.882,-3063214.33,-26.51666667,26.41666667
3291,2940689.882,-3094349.956,-26.76666667,26.41666667
3292,2949966.506,-3106823.365,-26.86666667,26.5
3293,2951821.831,-3090194.594,-26.73333333,26.51666667
3294,2951821.831,-3092272.123,-26.75,26.51666667
3295,2964809.104,-3098506.536,-26.8,26.63333333
3296,2966664.43,-3069436.01,-26.56666667,26.65
3297,2968519.755,-3077735.808,-26.63333333,26.66666667
3298,2968519.755,-3106823.365,-26.86666667,26.66666667
3299,2968519.755,-3110983.616,-26.9,26.66666667
3300,2968519.755,-3117226.297,-26.95,26.66666667
3301,2968519.755,-3119307.807,-26.96666667,26.66666667
3302,2975941.054,-3069436.01,-26.56666667,26.73333333
3303,2975941.054,-3098506.536,-26.8,26.73333333
3304,2977796.379,-3079811.514,-26.65,26.75
3305,2981507.028,-3079811.514,-26.65,26.78333333
3306,2981507.028,-3092272.123,-26.75,26.78333333
3307,2985217.678,-3104743.698,-26.85,26.81666667
3308,2985217.678,-3115145.096,-26.93333333,26.81666667
3309,2987073.003,-3071510.506,-26.58333333,26.83333333
3310,3011192.226,-3121389.623,-26.98333333,27.05
3311,3011192.226,-3119307.807,-26.96666667,27.05
3312,3013047.551,-3119307.807,-26.96666667,27.06666667
3313,2990783.653,-3081887.524,-26.66666667,26.86666667
3314,2990783.653,-3104743.698,-26.85,26.86666667
3315,2996349.628,-3117226.297,-26.95,26.91666667
3316,2994494.302,-3119307.807,-26.96666667,26.9
3317,3001915.602,-3098506.536,-26.8,26.96666667
3318,3003770.926,-3071510.506,-26.58333333,26.98333333
3319,3003770.926,-3092272.123,-26.75,26.98333333
3320,3005626.251,-3096428.093,-26.78333333,27
3321,3009336.901,-3102664.338,-26.83333333,27.03333333
3322,3016758.2,-3081887.524,-26.66666667,27.1
3323,3013047.551,-3090194.594,-26.73333333,27.06666667
3324,3013047.551,-3092272.123,-26.75,27.06666667
3325,3013047.551,-3117226.297,-26.95,27.06666667
3326,3014902.875,-3083963.835,-26.68333333,27.08333333
3327,3014902.875,-3090194.594,-26.73333333,27.08333333
3328,3018613.526,-3075660.406,-26.61666667,27.11666667
3329,3016758.2,-3088117.371,-26.71666667,27.1
3330,3013047.551,-3098506.536,-26.8,27.06666667
3331,3016758.2,-3117226.297,-26.95,27.1
3332,3018613.526,-3090194.594,-26.73333333,27.11666667
3333,3018613.526,-3094349.956,-26.76666667,27.11666667
3334,3020468.85,-3067361.815,-26.55,27.13333333
3335,3020468.85,-3069436.01,-26.56666667,27.13333333
3336,3020468.85,-3086040.451,-26.7,27.13333333
3337,3026034.824,-3083963.835,-26.68333333,27.18333333
3338,3029745.475,-3108903.336,-26.88333333,27.21666667
3339,3031600.799,-3096428.093,-26.78333333,27.23333333
3340,3035311.449,-3065287.922,-26.53333333,27.26666667
3341,3039022.099,-3075660.406,-26.61666667,27.3
3342,3039022.099,-3092272.123,-26.75,27.3
3343,3048298.723,-3123471.749,-27,27.38333333
3344,3050154.048,-3067361.815,-26.55,27.4
3345,3052009.373,-3108903.336,-26.88333333,27.41666667
3346,3057575.347,-3110983.616,-26.9,27.46666667
3347,3059430.672,-3106823.365,-26.86666667,27.48333333
3348,3064996.646,-3098506.536,-26.8,27.53333333
3349,3066851.971,-3115145.096,-26.93333333,27.55
3350,3070562.621,-3090194.594,-26.73333333,27.58333333
3351,3072417.946,-3117226.297,-26.95,27.6
3352,3076128.595,-3092272.123,-26.75,27.63333333
3353,3081694.57,-3094349.956,-26.76666667,27.68333333
3354,3081694.57,-3106823.365,-26.86666667,27.68333333
3355,3087260.544,-3090194.594,-26.73333333,27.73333333
3356,3090971.195,-3069436.01,-26.56666667,27.76666667
3357,3094681.844,-3108903.336,-26.88333333,27.8
3358,3096537.169,-3081887.524,-26.66666667,27.81666667
3359,3098392.493,-3086040.451,-26.7,27.83333333
3360,3096537.169,-3086040.451,-26.7,27.81666667
3361,3098392.493,-3098506.536,-26.8,27.83333333
3362,3096537.169,-3098506.536,-26.8,27.81666667
3363,3100247.819,-3104743.698,-26.85,27.85
3364,3100247.819,-3086040.451,-26.7,27.85
3365,3100247.819,-3096428.093,-26.78333333,27.85
3366,3100247.819,-3117226.297,-26.95,27.85
3367,3103958.468,-3110983.616,-26.9,27.88333333
3368,3103958.468,-3088117.371,-26.71666667,27.88333333
3369,3105813.793,-3088117.371,-26.71666667,27.9
3370,3105813.793,-3102664.338,-26.83333333,27.9
3371,3105813.793,-3115145.096,-26.93333333,27.9
3372,3107669.118,-3079811.514,-26.65,27.91666667
3373,3107669.118,-3083963.835,-26.68333333,27.91666667
3374,3107669.118,-3090194.594,-26.73333333,27.91666667
3375,3107669.118,-3113064.203,-26.91666667,27.91666667
3376,3107669.118,-3115145.096,-26.93333333,27.91666667
3377,3103958.468,-3123471.749,-27,27.88333333
3378,3109524.442,-3081887.524,-26.66666667,27.93333333
3379,3113235.093,-3083963.835,-26.68333333,27.96666667
3380,3111379.768,-3102664.338,-26.83333333,27.95
3381,3118801.067,-3067361.815,-26.55,28.01666667
3382,3120656.392,-3063214.33,-26.51666667,28.03333333
3383,3120656.392,-3071510.506,-26.58333333,28.03333333
3384,3120656.392,-3075660.406,-26.61666667,28.03333333
3385,3122511.717,-3063214.33,-26.51666667,28.05
3386,3129933.017,-3108903.336,-26.88333333,28.11666667
3387,3133643.666,-3081887.524,-26.66666667,28.15
3388,3139209.64,-3123471.749,-27,28.2
3389,3142920.29,-3073585.305,-26.6,28.23333333
3390,3142920.29,-3079811.514,-26.65,28.23333333
3391,3148486.264,-3098506.536,-26.8,28.28333333
3392,3152196.915,-3102664.338,-26.83333333,28.31666667
3393,3163328.864,-3119307.807,-26.96666667,28.41666667
3394,3161473.539,-3121389.623,-26.98333333,28.4
3395,3161473.539,-3069436.01,-26.56666667,28.4
3396,3167039.513,-3090194.594,-26.73333333,28.45
3397,3165184.188,-3100585.285,-26.81666667,28.43333333
3398,3174460.813,-3083963.835,-26.68333333,28.51666667
3399,3174460.813,-3077735.808,-26.63333333,28.51666667
3400,3174460.813,-3098506.536,-26.8,28.51666667
3401,3176316.137,-3071510.506,-26.58333333,28.53333333
3402,3176316.137,-3075660.406,-26.61666667,28.53333333
3403,3181882.111,-3081887.524,-26.66666667,28.58333333
3404,3181882.111,-3098506.536,-26.8,28.58333333
3405,3183737.437,-3075660.406,-26.61666667,28.6
3406,3189303.411,-3090194.594,-26.73333333,28.65
3407,3189303.411,-3106823.365,-26.86666667,28.65
3408,3198580.035,-3081887.524,-26.66666667,28.73333333
3409,3200435.36,-3092272.123,-26.75,28.75
3410,3200435.36,-3123471.749,-27,28.75
3411,3200435.36,-3090194.594,-26.73333333,28.75
3412,3204146.01,-3104743.698,-26.85,28.78333333
3413,3206001.335,-3113064.203,-26.91666667,28.8
3414,3207856.66,-3077735.808,-26.63333333,28.81666667
3415,3209711.984,-3090194.594,-26.73333333,28.83333333
3416,3211567.309,-3104743.698,-26.85,28.85
3417,3211567.309,-3110983.616,-26.9,28.85
3418,3213422.635,-3073585.305,-26.6,28.86666667
3419,3218988.609,-3115145.096,-26.93333333,28.91666667
3420,3220843.933,-3098506.536,-26.8,28.93333333
3421,3222699.258,-3096428.093,-26.78333333,28.95
3422,3224554.584,-3110983.616,-26.9,28.96666667
3423,3222699.258,-3119307.807,-26.96666667,28.95
3424,3228265.233,-3067361.815,-26.55,29
3425,3226409.908,-3092272.123,-26.75,28.98333333
3426,3226409.908,-3104743.698,-26.85,28.98333333
3427,3228265.233,-3108903.336,-26.88333333,29
3428,3230120.558,-3077735.808,-26.63333333,29.01666667
3429,3230120.558,-3110983.616,-26.9,29.01666667
3430,3231975.882,-3117226.297,-26.95,29.03333333
3431,3233831.208,-3108903.336,-26.88333333,29.05
3432,3237541.857,-3090194.594,-26.73333333,29.08333333
3433,3235686.533,-3110983.616,-26.9,29.06666667
3434,3241252.507,-3073585.305,-26.6,29.11666667
3435,3241252.507,-3106823.365,-26.86666667,29.11666667
3436,3241252.507,-3071510.506,-26.58333333,29.11666667
3437,3246818.482,-3106823.365,-26.86666667,29.16666667
3438,3243107.831,-3110983.616,-26.9,29.13333333
3439,3244963.157,-3123471.749,-27,29.15
3440,3246818.482,-3092272.123,-26.75,29.16666667
3441,3248673.806,-3081887.524,-26.66666667,29.18333333
3442,3248673.806,-3123471.749,-27,29.18333333
3443,3250529.131,-3104743.698,-26.85,29.2
3444,3252384.456,-3096428.093,-26.78333333,29.21666667
3445,3252384.456,-3113064.203,-26.91666667,29.21666667
3446,3254239.78,-3115145.096,-26.93333333,29.23333333
3447,3256095.106,-3104743.698,-26.85,29.25
3448,3256095.106,-3115145.096,-26.93333333,29.25
3449,3256095.106,-3117226.297,-26.95,29.25
3450,3257950.431,-3096428.093,-26.78333333,29.26666667
3451,3261661.08,-3088117.371,-26.71666667,29.3
3452,3267227.055,-3077735.808,-26.63333333,29.35
3453,3265371.73,-3081887.524,-26.66666667,29.33333333
3454,3265371.73,-3108903.336,-26.88333333,29.33333333
3455,3269082.38,-3115145.096,-26.93333333,29.36666667
3456,3267227.055,-3102664.338,-26.83333333,29.35
3457,3269082.38,-3117226.297,-26.95,29.36666667
3458,3272793.029,-3075660.406,-26.61666667,29.4
3459,3272793.029,-3069436.01,-26.56666667,29.4
3460,3274648.355,-3119307.807,-26.96666667,29.41666667
3461,3274648.355,-3123471.749,-27,29.41666667
3462,3276503.679,-3119307.807,-26.96666667,29.43333333
3463,3278359.004,-3117226.297,-26.95,29.45
3464,3282069.653,-3102664.338,-26.83333333,29.48333333
3465,3285780.304,-3094349.956,-26.76666667,29.51666667
3466,3289490.953,-3083963.835,-26.68333333,29.55
3467,3289490.953,-3123471.749,-27,29.55
3468,3291346.278,-3104743.698,-26.85,29.56666667
3469,3293201.602,-3067361.815,-26.55,29.58333333
3470,3293201.602,-3094349.956,-26.76666667,29.58333333
3471,3293201.602,-3123471.749,-27,29.58333333
3472,3295056.927,-3117226.297,-26.95,29.6
3473,3296912.253,-3090194.594,-26.73333333,29.61666667
3474,3296912.253,-3121389.623,-26.98333333,29.61666667
3475,3302478.227,-3098506.536,-26.8,29.66666667
3476,3308044.202,-3102664.338,-26.83333333,29.71666667
3477,3309899.526,-3071510.506,-26.58333333,29.73333333
3478,3311754.851,-3077735.808,-26.63333333,29.75
3479,3317320.826,-3096428.093,-26.78333333,29.8
3480,3321031.475,-3075660.406,-26.61666667,29.83333333
3481,3321031.475,-3119307.807,-26.96666667,29.83333333
3482,3328452.775,-3108903.336,-26.88333333,29.9
3483,3324742.125,-3123471.749,-27,29.86666667
3484,3326597.45,-3096428.093,-26.78333333,29.88333333
3485,3332163.424,-3090194.594,-26.73333333,29.93333333
3486,3332163.424,-3106823.365,-26.86666667,29.93333333
3487,3334018.749,-3063214.33,-26.51666667,29.95
3488,3334018.749,-3123471.749,-27,29.95
3489,3335874.074,-3063214.33,-26.51666667,29.96666667
3490,3337729.399,-3063214.33,-26.51666667,29.98333333
3491,3337729.399,-3086040.451,-26.7,29.98333333
3492,3335874.074,-3092272.123,-26.75,29.96666667
3493,3337729.399,-3096428.093,-26.78333333,29.98333333
3494,3337729.399,-3115145.096,-26.93333333,29.98333333
3495,3341440.049,-3117226.297,-26.95,30.01666667
3496,3341440.049,-3098506.536,-26.8,30.01666667
3497,3347006.024,-3108903.336,-26.88333333,30.06666667
3498,3347006.024,-3106823.365,-26.86666667,30.06666667
3499,3348861.348,-3073585.305,-26.6,30.08333333
3500,3348861.348,-3094349.956,-26.76666667,30.08333333
3501,3352571.998,-3104743.698,-26.85,30.11666667
3502,3361848.622,-3106823.365,-26.86666667,30.2
3503,3363703.947,-3108903.336,-26.88333333,30.21666667
3504,3367414.596,-3079811.514,-26.65,30.25
3505,3369269.922,-3065287.922,-26.53333333,30.26666667
3506,3365559.271,-3067361.815,-26.55,30.23333333
3507,3372980.571,-3088117.371,-26.71666667,30.3
3508,3372980.571,-3113064.203,-26.91666667,30.3
3509,3382257.195,-3077735.808,-26.63333333,30.38333333
3510,3385967.845,-3081887.524,-26.66666667,30.41666667
3511,3385967.845,-3086040.451,-26.7,30.41666667
3512,3385967.845,-3108903.336,-26.88333333,30.41666667
3513,3385967.845,-3073585.305,-26.6,30.41666667
3514,3391533.82,-3117226.297,-26.95,30.46666667
3515,3397099.794,-3100585.285,-26.81666667,30.51666667
3516,3402665.769,-3069436.01,-26.56666667,30.56666667
3517,3404521.093,-3073585.305,-26.6,30.58333333
3518,3404521.093,-3071510.506,-26.58333333,30.58333333
3519,3406376.418,-3108903.336,-26.88333333,30.6
3520,3404521.093,-3117226.297,-26.95,30.58333333
3521,3410087.068,-3108903.336,-26.88333333,30.63333333
3522,3410087.068,-3096428.093,-26.78333333,30.63333333
3523,3413797.718,-3075660.406,-26.61666667,30.66666667
3524,3419363.693,-3069436.01,-26.56666667,30.71666667
3525,3415653.042,-3094349.956,-26.76666667,30.68333333
3526,3417508.367,-3065287.922,-26.53333333,30.7
3527,3421219.017,-3094349.956,-26.76666667,30.73333333
3528,3423074.342,-3081887.524,-26.66666667,30.75
3529,3426784.991,-3069436.01,-26.56666667,30.78333333
3530,3428640.316,-3123471.749,-27,30.8
3531,3436061.616,-3100585.285,-26.81666667,30.86666667
3532,3436061.616,-3108903.336,-26.88333333,30.86666667
3533,3437916.94,-3102664.338,-26.83333333,30.88333333
3534,3439772.266,-3113064.203,-26.91666667,30.9
3535,3439772.266,-3110983.616,-26.9,30.9
