Year,Lat,Lon,Sirex_Presence
2016,-25.26331,30.96853,No Sirex
2016,-25.25413,30.52822,No Sirex
2016,-25.24846,30.502,No Sirex
2016,-25.22019,30.71539,No Sirex
2016,-25.26034,30.62286,No Sirex
2016,-25.258811,30.496232,No Sirex
2016,-25.27179,30.52174,No Sirex
2016,-25.26187605,30.64592065,No Sirex
2016,-25.27377,30.56858,No Sirex
2016,-25.27308,30.54875,No Sirex
2016,-25.28631,30.55211,No Sirex
2016,-25.29225,30.600662,No Sirex
2016,-25.29565,30.84545,No Sirex
2016,-25.28917,30.54152,No Sirex
2016,-25.34458,30.5351,No Sirex
2016,-25.3276,30.46573,No Sirex
2016,-25.32743,30.45199,No Sirex
2016,-25.60995,30.72303,No Sirex
2016,-25.50897465,30.73614575,No Sirex
2016,-25.52682,30.53184,No Sirex
2016,-25.53190222,30.55043951,No Sirex
2016,-25.86199,30.45024,No Sirex
2016,-25.57302,30.03621,No Sirex
2016,-25.55326,30.57762,No Sirex
2016,-25.61774,30.73982,No Sirex
2016,-25.64153,30.72091,No Sirex
2016,-25.65102,30.03408,No Sirex
2016,-25.726815,29.674464,No Sirex
2016,-25.76273,30.75965,No Sirex
2016,-25.77352,30.78377,No Sirex
2016,-25.78179,30.74438,No Sirex
2016,-25.78616,30.82109,No Sirex
2016,-25.791723,30.764509,No Sirex
2016,-25.80361,30.81106,No Sirex
2016,-25.80044,31.11454,No Sirex
2016,-25.81537,30.78139,No Sirex
2016,-25.838346,30.837301,No Sirex
2016,-25.87658,30.98686,No Sirex
2016,-25.86275,30.87013,No Sirex
2016,-25.84599,30.84123,No Sirex
2016,-25.90371,30.90976,No Sirex
2016,-25.91836,30.88181,No Sirex
2016,-25.90387,30.90245,No Sirex
2016,-25.75274,30.6039,No Sirex
2016,-26.017828,30.37004,No Sirex
2016,-26.031871,30.360106,No Sirex
2016,-26.02492,30.34157,No Sirex
2016,-26.0184023,30.35248679,No Sirex
2016,-26.0691,30.43335,No Sirex
2016,-26.113402,30.408625,No Sirex
2016,-26.13729,30.811551,No Sirex
2016,-26.141599,30.428689,No Sirex
2016,-26.12951,30.30277,No Sirex
2016,-26.157047,30.641097,No Sirex
2016,-26.142897,30.793333,No Sirex
2016,-26.173117,30.499069,No Sirex
2016,-26.178797,30.462331,No Sirex
2016,-26.17546142,30.64172458,No Sirex
2016,-26.191699,30.782604,No Sirex
2016,-26.2232672,30.53597233,No Sirex
2016,-26.210331,30.813203,No Sirex
2016,-26.22253314,30.48413753,No Sirex
2016,-26.23299758,30.79958151,No Sirex
2016,-26.24712358,30.52471571,No Sirex
2016,-26.270299,30.564547,No Sirex
2016,-26.27207196,30.83262969,No Sirex
2016,-26.274224,30.584411,No Sirex
2016,-26.3365,30.70222,No Sirex
2016,-26.3364,30.67764,No Sirex
2016,-26.35237435,30.59665105,No Sirex
2016,-26.357081,30.491295,No Sirex
2016,-26.3857,30.7636,No Sirex
2016,-26.451755,30.774634,No Sirex
2016,-26.453106,30.750328,No Sirex
2016,-26.471785,30.716345,No Sirex
2016,-26.51813589,30.73444456,No Sirex
2016,-26.54699,30.76451,No Sirex
2016,-26.62641,30.695465,No Sirex
2016,-26.644149,30.754571,No Sirex
2016,-26.654381,30.701623,No Sirex
2016,-26.69676962,30.7827427,No Sirex
2016,-26.71348,30.61349,No Sirex
2016,-26.72308,30.58355,No Sirex
2016,-26.77897,30.50565,No Sirex
2016,-26.745029,30.52443,No Sirex
2016,-26.87967,30.65943,No Sirex
2016,-26.90771,30.54731,No Sirex
2016,-26.926505,30.58412,No Sirex
2016,-26.96873883,30.60032521,No Sirex
2016,-26.98368983,30.63680717,No Sirex
2016,-27.010593,30.584435,No Sirex
2016,-26.979154,30.583021,No Sirex
2016,-27.01155,30.58834,No Sirex
2016,-27.211224,30.832571,No Sirex
2016,-27.070102,30.692286,No Sirex
2016,-27.088792,30.849157,No Sirex
2016,-26.70963,30.717172,No Sirex
2016,-25.2275,30.77629,No Sirex
2016,-27.349422,30.650309,No Sirex
2016,-27.648949,30.685082,No Sirex
2016,-27.5586,30.49593,No Sirex
2016,-27.55673901,30.49846054,No Sirex
2016,-27.51919,30.84692,No Sirex
2016,-27.6415303,30.77110296,No Sirex
2016,-27.67008539,30.68545769,No Sirex
2016,-27.61777,30.66008,No Sirex
2016,-27.4685,30.62495,No Sirex
2016,-27.639141,30.699373,No Sirex
2016,-27.39484,30.80166,No Sirex
2016,-27.803145,31.384794,No Sirex
2016,-27.818593,31.446286,No Sirex
2016,-27.45097,30.82032,No Sirex
2016,-27.72340307,30.77367657,No Sirex
2016,-27.378132,30.90041,No Sirex
2016,-28.48130844,31.32970941,No Sirex
2016,-28.466954,31.397372,No Sirex
2016,-28.51056,31.35719,No Sirex
2016,-28.45267,31.38704,No Sirex
2016,-28.93423,30.68563,No Sirex
2016,-29.01095,30.62667,No Sirex
2016,-29.01076,30.73336,No Sirex
2016,-28.99511,30.64326,No Sirex
2016,-28.97833,30.60252,No Sirex
2016,-28.99232,30.70947,No Sirex
2016,-29.03415,30.58058,No Sirex
2016,-29.2455,30.65476,No Sirex
2016,-29.75085,30.18554,No Sirex
2016,-29.0403,30.68479,No Sirex
2016,-29.63541,29.98271,No Sirex
2016,-29.3163,30.12467,No Sirex
2016,-29.2284624,30.32054612,No Sirex
2016,-29.25291,30.39768,No Sirex
2016,-29.22339,30.37547,No Sirex
2016,-29.26957,30.30315,No Sirex
2016,-29.23096,30.42997,No Sirex
2016,-29.21182,30.37666,No Sirex
2016,-29.20039,30.38313,No Sirex
2016,-29.25608,30.39139,No Sirex
2016,-29.25339,30.39842,No Sirex
2016,-29.63837,29.98911,No Sirex
2016,-29.65978,29.97162,No Sirex
2016,-29.27201,30.3021,No Sirex
2016,-29.66353,29.61371,No Sirex
2016,-29.03941,30.80593,No Sirex
2016,-29.00332,30.71644,No Sirex
2016,-29.64742,29.62246,No Sirex
2016,-30.12365,29.93004,No Sirex
2016,-29.66517,29.61448,No Sirex
2016,-29.27709813,30.18674212,No Sirex
2016,-29.25844466,30.20309553,No Sirex
2016,-29.32511,30.08583,No Sirex
2016,-29.32506707,30.20485111,No Sirex
2016,-29.35924505,30.20700083,No Sirex
2016,-29.3418374,30.17064766,No Sirex
2016,-29.38623842,30.24890432,No Sirex
2016,-29.32327743,30.14937712,No Sirex
2016,-29.36841,30.10522,No Sirex
2016,-29.31468,30.31374,No Sirex
2016,-29.33567,30.01328,No Sirex
2016,-29.32406,30.02309,No Sirex
2016,-29.62143,30.14529,No Sirex
2016,-29.59984,29.54485,No Sirex
2016,-29.56909,30.07469,No Sirex
2016,-29.56439,30.07488,No Sirex
2016,-29.74141,30.20411,No Sirex
2016,-29.64395,29.58946,No Sirex
2016,-29.66799,29.70506,No Sirex
2016,-30.57001,29.79809,No Sirex
2016,-29.73982,29.73439,No Sirex
2016,-29.75183,29.77415,No Sirex
2016,-29.74847,29.76791,No Sirex
2016,-29.7418,30.26903,No Sirex
2016,-29.82235,30.2988,No Sirex
2016,-29.73237,30.17629,No Sirex
2016,-29.78196,29.76536,No Sirex
2016,-29.57676,30.10786,No Sirex
2016,-29.83647,29.77192,No Sirex
2016,-29.81639,29.42509,No Sirex
2016,-30.5738,29.81131,No Sirex
2016,-29.82453,29.44176,No Sirex
2016,-29.82707034,29.74212918,No Sirex
2016,-29.84682,29.77803,No Sirex
2016,-29.8461,29.94243,No Sirex
2016,-29.8825,29.779,No Sirex
2016,-29.85664,29.93008,No Sirex
2016,-29.85863,29.45359,No Sirex
2016,-29.561,29.73741,No Sirex
2016,-29.93734,29.38026,No Sirex
2016,-29.8964,29.56043,No Sirex
2016,-29.98475,29.77087,No Sirex
2016,-29.84230157,29.71552031,No Sirex
2016,-29.86988,29.74693,No Sirex
2016,-29.94965,29.427,No Sirex
2016,-29.89114,29.9325,No Sirex
2016,-30.52937,29.71945,No Sirex
2016,-29.93218,29.75656,No Sirex
2016,-29.95729,29.82988,No Sirex
2016,-29.93043,29.75708,No Sirex
2016,-29.93585,29.78203,No Sirex
2016,-29.96305,29.77549,No Sirex
2016,-29.98273,29.80034,No Sirex
2016,-29.99299,29.80982,No Sirex
2016,-29.87669434,29.62881578,No Sirex
2016,-33.94337222,22.11059722,No Sirex
2016,-33.89623611,23.11350278,No Sirex
2016,-30.12956,29.57558,No Sirex
2016,-30.15516,29.89746,No Sirex
2016,-30.12947,29.58205,No Sirex
2016,-30.27297,29.66207,No Sirex
2016,-30.26524,29.61103,No Sirex
2016,-30.32025,29.5662,No Sirex
2016,-30.36208,29.5691,No Sirex
2016,-30.52403,29.76122,No Sirex
2016,-30.51064,29.641,No Sirex
2016,-30.45806,29.65805,No Sirex
2016,-33.90923611,22.69063056,No Sirex
2016,-30.47138,29.64562,No Sirex
2016,-30.55371,29.66432,No Sirex
2016,-30.57762,29.6642,No Sirex
2016,-30.62654,29.63888,No Sirex
2016,-30.16359,29.66247,No Sirex
2016,-30.6348,29.69034,No Sirex
2016,-30.67027,29.66117,No Sirex
2016,-30.65226,29.68665,No Sirex
2016,-30.85415,28.20491,No Sirex
2016,-31.05449018,28.2020377,No Sirex
2016,-30.9631,28.4059,No Sirex
2016,-30.98732,28.31067,No Sirex
2016,-31.02719,28.28793,No Sirex
2016,-31.04711,28.29094,No Sirex
2016,-31.02572,28.26048,No Sirex
2016,-31.05449,28.34225,No Sirex
2016,-31.03539,28.27963,No Sirex
2016,-31.11596,28.34295,No Sirex
2016,-31.10205,28.13091,No Sirex
2016,-31.16957,28.12373,No Sirex
2016,-31.1038,28.31604,No Sirex
2016,-31.13117,28.21312,No Sirex
2016,-31.17202,28.26386,No Sirex
2016,-31.18184,28.07543,No Sirex
2016,-31.16524,28.18161,No Sirex
2016,-31.22991,28.26591,No Sirex
2016,-31.30212,28.0663,No Sirex
2016,-31.26269,28.14749,No Sirex
2016,-31.27115,28.03222,No Sirex
2016,-31.30891,28.02326,No Sirex
2016,-31.31051,28.06877,No Sirex
2016,-31.16043,28.09594,No Sirex
2016,-31.40588,28.76875,No Sirex
2016,-31.4,28.54591,No Sirex
2016,-31.03695,28.3279,No Sirex
2016,-31.40386,28.76574,No Sirex
2016,-31.07392,28.21796,No Sirex
2016,-31.25751,28.18961,No Sirex
2016,-31.47144,28.47474,No Sirex
2016,-31.25776,28.08301,No Sirex
2016,-31.44502,28.54306,No Sirex
2016,-31.43676,28.04324,No Sirex
2016,-31.48387,28.53798,No Sirex
2016,-31.39735,28.56833,No Sirex
2016,-31.47734,28.48557,No Sirex
2016,-31.56426,28.43618,No Sirex
2016,-31.55209,28.45187,No Sirex
2016,-31.5567,28.44558,No Sirex
2016,-31.55007,28.36374,No Sirex
2016,-31.56942,28.37929,No Sirex
2016,-31.58083,28.38996,No Sirex
2016,-32.54733493,27.31294199,No Sirex
2016,-32.59455278,26.95205833,No Sirex
2016,-32.60465521,27.24446816,No Sirex
2016,-32.59056944,26.96670833,No Sirex
2016,-32.67890759,27.34837457,No Sirex
2016,-32.72433467,27.2610897,No Sirex
2016,-34.18065,19.12494444,No Sirex
2016,-33.96663889,23.75027222,No Sirex
2016,-34.017625,24.10036667,No Sirex
2016,-34.02331111,24.18371389,No Sirex
2016,-33.967625,23.16544722,No Sirex
2016,-33.91532222,23.21933333,No Sirex
2016,-33.97782778,23.16052778,No Sirex
2016,-33.87994444,23.05354444,No Sirex
2016,-33.86089444,22.675022,No Sirex
2016,-33.99924167,24.13889167,No Sirex
2016,-33.89760833,23.09588611,No Sirex
2016,-33.90302778,22.711314,No Sirex
2016,-33.91173056,22.607769,No Sirex
2016,-33.88985,22.04713056,No Sirex
2016,-33.92484722,22.07193611,No Sirex
2016,-33.90095833,22.04029167,No Sirex
2016,-33.91285833,22.15719444,No Sirex
2016,-33.90621111,22.72081,No Sirex
2016,-33.89261667,23.04410833,No Sirex
2016,-33.90285,23.11789722,No Sirex
2016,-33.90481111,22.01636944,No Sirex
2016,-33.90506389,23.16289167,No Sirex
2016,-33.90633056,22.71800556,No Sirex
2016,-33.91953056,23.09663611,No Sirex
2016,-33.92315,22.73371944,No Sirex
2016,-34.02288056,22.091475,No Sirex
2016,-33.93295,22.76783333,No Sirex
2016,-33.92595833,23.04959722,No Sirex
2016,-33.98429167,23.75028056,No Sirex
2016,-33.97641389,23.14126111,No Sirex
2016,-33.9887,24.08180833,No Sirex
2016,-33.92478611,22.048575,No Sirex
2016,-33.948025,22.12033611,No Sirex
2016,-33.92449444,22.0484,No Sirex
2016,-34.01476667,23.12333333,No Sirex
2016,-33.92440278,22.07372222,No Sirex
2016,-33.92979167,22.05668611,No Sirex
2016,-33.91235833,22.02442222,No Sirex
2016,-34.01320278,23.11168889,No Sirex
2016,-34.02005,22.02183333,No Sirex
2016,-34.03901667,23.14125278,No Sirex
2016,-34.010175,22.07379167,No Sirex
2016,-34.19935,19.11170556,No Sirex
2016,-34.19033333,19.10614444,No Sirex
2016,-34.06880833,23.0964,No Sirex
2017,-22.88809,30.27898,No Sirex
2017,-22.91556,30.2831,No Sirex
2017,-22.904683,30.296899,No Sirex
2017,-22.99786,29.86712,No Sirex
2017,-22.99719,30.233386,No Sirex
2017,-23.022983,30.263838,No Sirex
2017,-22.983826,30.256826,No Sirex
2017,-22.98997,30.25359,No Sirex
2017,-22.993188,30.127624,No Sirex
2017,-23.038065,30.259949,No Sirex
2017,-22.992292,30.269555,No Sirex
2017,-23.75181,30.00701,No Sirex
2017,-23.796464,29.989702,No Sirex
2017,-23.80698,30.03018,No Sirex
2017,-23.79375,29.96084,No Sirex
2017,-23.827375,29.961285,No Sirex
2017,-23.849035,28.993822,No Sirex
2017,-23.875829,29.973473,No Sirex
2017,-23.945462,30.133172,No Sirex
2017,-23.98604,30.09384,No Sirex
2017,-24.004052,30.107587,No Sirex
2017,-24.674701,30.835504,No Sirex
2017,-24.70473,30.83873,No Sirex
2017,-24.736804,30.843645,No Sirex
2017,-24.771684,30.867832,No Sirex
2017,-24.78302,30.868062,No Sirex
2017,-24.829239,30.693224,No Sirex
2017,-24.836019,30.699643,No Sirex
2017,-24.852938,30.704238,No Sirex
2017,-24.92626,30.89964,No Sirex
2017,-24.93936,30.75575,No Sirex
2017,-24.929774,30.915657,No Sirex
2017,-24.957223,30.825753,No Sirex
2017,-24.986502,30.824649,No Sirex
2017,-25.024877,30.718698,No Sirex
2017,0,0,No Sirex
2017,-25.00673,30.785596,No Sirex
2017,0,0,No Sirex
2017,-25.02406,30.81224,No Sirex
2017,-25.08267,30.90036,No Sirex
2017,0,0,No Sirex
2017,-25.024877,30.718698,No Sirex
2017,-25.036774,30.896063,No Sirex
2017,-25.04877,30.87622,No Sirex
2017,-25.04033,30.80775,No Sirex
2017,-25.055715,30.798128,No Sirex
2017,-25.077322,30.762623,No Sirex
2017,-25.08154,30.89241,No Sirex
2017,-25.08675,30.73113,No Sirex
2017,-25.24236,30.73771,No Sirex
2017,-25.07636,30.91586,No Sirex
2017,-25.1132,30.64837,No Sirex
2017,-25.115724,31.022183,No Sirex
2017,-25.227395,30.753392,No Sirex
2017,-25.20623,30.77712,No Sirex
2017,-25.185339,30.674546,No Sirex
2017,-25.222915,30.739367,No Sirex
2017,-25.20202,30.59091,No Sirex
2017,-25.21465,30.867894,No Sirex
2017,-25.203312,30.976547,No Sirex
2017,-25.2028,30.57112,No Sirex
2017,-25.19536,30.78695,No Sirex
2017,-25.2174,30.94043,No Sirex
2017,-25.212663,30.900126,No Sirex
2017,-25.223905,30.628784,No Sirex
2017,-25.224463,30.911351,No Sirex
2017,-25.238356,30.541862,No Sirex
2017,-25.25359,30.85853,No Sirex
2017,-25.263841,30.968577,No Sirex
2017,-25.263147,30.550298,No Sirex
2017,-25.259258,30.487863,No Sirex
2017,-25.258884,30.495991,No Sirex
2017,-25.279932,30.566308,No Sirex
2017,-25.217285,30.648051,No Sirex
2017,-25.27377,30.56858,No Sirex
2017,-25.27308,30.54875,No Sirex
2017,-25.241364,30.948165,No Sirex
2017,-25.28631,30.55211,No Sirex
2017,-25.29225,30.600662,No Sirex
2017,-25.252154,30.886261,No Sirex
2017,-25.2991,30.825823,No Sirex
2017,-25.289223,30.541524,No Sirex
2017,-25.320324,30.5078,No Sirex
2017,-25.345216,30.535528,No Sirex
2017,-25.32743,30.45199,No Sirex
2017,-25.470098,30.778266,No Sirex
2017,-25.495434,30.611323,No Sirex
2017,-25.620567,30.717262,No Sirex
2017,-25.506545,30.51078,No Sirex
2017,-25.508975,30.736153,No Sirex
2017,-25.501747,30.602009,No Sirex
2017,-25.531902,30.55044,No Sirex
2017,-25.8619,30.451069,No Sirex
2017,-25.571608,30.044191,No Sirex
2017,-25.553236,30.577593,No Sirex
2017,-25.57998,30.7326,No Sirex
2017,-25.641587,30.720825,No Sirex
2017,-25.639145,30.770583,No Sirex
2017,-25.65102,30.03408,No Sirex
2017,-25.65764,30.77547,No Sirex
2017,-25.72944,29.673599,No Sirex
2017,-25.76273,30.75965,No Sirex
2017,-25.78883,30.752212,No Sirex
2017,-25.782572,30.744916,No Sirex
2017,-25.815976,30.834385,No Sirex
2017,-25.799823,30.765611,No Sirex
2017,-25.802935,30.811477,No Sirex
2017,-25.80819,30.82636,No Sirex
2017,-25.838062,30.836496,No Sirex
2017,-25.876587,30.986867,No Sirex
2017,-25.863124,30.869204,No Sirex
2017,-25.84599,30.84123,No Sirex
2017,-25.90371,30.90976,No Sirex
2017,-25.90387,30.90245,No Sirex
2017,-26.00642,30.33524,No Sirex
2017,-25.716397,30.656915,No Sirex
2017,-26.017828,30.37004,No Sirex
2017,-26.02491999,30.34157,No Sirex
2017,-25.9994,30.36378,No Sirex
2017,-26.0184023,30.35248679,No Sirex
2017,-26.03215,30.32575,No Sirex
2017,-26.067867,30.434945,No Sirex
2017,-26.110032,30.439611,No Sirex
2017,-26.13729,30.811551,No Sirex
2017,-26.141599,30.428689,No Sirex
2017,-26.157019,30.641502,No Sirex
2017,-26.15168814,30.7853245,No Sirex
2017,-26.173117,30.499069,No Sirex
2017,-26.178797,30.462331,No Sirex
2017,-26.175872,30.641581,No Sirex
2017,-26.191699,30.782604,No Sirex
2017,-26.2232672,30.53597233,No Sirex
2017,-26.21507,30.81153,No Sirex
2017,-26.22253314,30.48413753,No Sirex
2017,-26.20342636,30.75621912,No Sirex
2017,-26.25925,30.75239,No Sirex
2017,-26.23299758,30.79958151,No Sirex
2017,-26.24961,30.5326,No Sirex
2017,-26.303903,30.561433,No Sirex
2017,-26.272669,30.832483,No Sirex
2017,-26.274224,30.584411,No Sirex
2017,-26.3365,30.70222,No Sirex
2017,-26.3364,30.67764,No Sirex
2017,-26.35237435,30.59665105,No Sirex
2017,-26.27898,30.51788,No Sirex
2017,-26.3857,30.7636,No Sirex
2017,-26.420767,30.763857,No Sirex
2017,-26.451755,30.774634,No Sirex
2017,-26.453106,30.750328,No Sirex
2017,-26.471785,30.716345,No Sirex
2017,-26.477083,30.586653,No Sirex
2017,-26.496459,30.586442,No Sirex
2017,-26.5169,30.73161,No Sirex
2017,-26.54699,30.76451,No Sirex
2017,-26.66327593,30.75862692,No Sirex
2017,-26.64885,30.76428,No Sirex
2017,-26.72137,30.78719,No Sirex
2017,-26.69674398,30.78793703,No Sirex
2017,-26.72943,30.67205,No Sirex
2017,-26.71304,30.55955,No Sirex
2017,-26.71721,30.57441,No Sirex
2017,-26.77897,30.50565,No Sirex
2017,-26.87967,30.65942999,No Sirex
2017,-26.90771,30.54731,No Sirex
2017,-26.97738,30.60084,No Sirex
2017,-26.96873883,30.60032521,No Sirex
2017,-27.01536,30.65941,No Sirex
2017,-27.010593,30.584435,No Sirex
2017,-26.979154,30.583021,No Sirex
2017,-27.01155,30.58834,No Sirex
2017,-27.211224,30.832571,No Sirex
2017,-27.04319,30.64161,No Sirex
2017,0,0,No Sirex
2017,0,0,No Sirex
2017,-25.226169,30.780977,No Sirex
2017,-27.349422,30.650309,No Sirex
2017,-27.648949,30.685082,No Sirex
2017,-27.8198,31.47756,No Sirex
2017,-27.50044,30.67806,No Sirex
2017,-27.81147,31.48986,No Sirex
2017,-27.52382,30.8167,No Sirex
2017,-27.51919,30.84692,No Sirex
2017,-27.670085,30.685458,No Sirex
2017,-27.66941,30.70621,No Sirex
2017,-27.72041,30.73373,No Sirex
2017,-27.4685,30.62495,No Sirex
2017,-27.639141,30.699373,No Sirex
2017,-27.803145,31.384794,No Sirex
2017,-27.82860376,31.48224027,No Sirex
2017,-27.45097,30.82032,No Sirex
2017,-27.723403,30.773677,No Sirex
2017,-27.378132,30.90041,No Sirex
2017,-28.481308,31.329709,No Sirex
2017,-28.44609,31.384576,No Sirex
2017,-28.93429,30.68561,No Sirex
2017,-29.26307,30.62755,No Sirex
2017,-29.75089,30.18566,No Sirex
2017,-29.31624,30.1248,No Sirex
2017,-29.3105,30.09769,No Sirex
2017,-29.25283,30.39756,No Sirex
2017,-29.22351,30.37548,No Sirex
2017,-29.28504,30.52309,No Sirex
2017,-29.23185,30.32903,No Sirex
2017,-29.24893,30.56581,No Sirex
2017,-29.25683,30.39133,No Sirex
2017,-29.65991,29.97175,No Sirex
2017,-30.12367,29.93013,No Sirex
2017,-29.66346,29.61378,No Sirex
2017,-29.3385,30.20647,No Sirex
2017,-29.32502,30.08598,No Sirex
2017,-29.32693,30.20479,No Sirex
2017,-29.36125,30.19935,No Sirex
2017,-29.38694,30.24695,No Sirex
2017,-29.32265,30.152,No Sirex
2017,-29.36841,30.1051,No Sirex
2017,-29.54191,30.06002,No Sirex
2017,-29.55438,30.07377,No Sirex
2017,-29.55779,30.0673,No Sirex
2017,-29.60006,29.54519,No Sirex
2017,-29.56906,30.0748,No Sirex
2017,-29.64395,29.58954,No Sirex
2017,-29.66848,29.74056,No Sirex
2017,-30.57009,29.79842,No Sirex
2017,-29.73945,29.73438,No Sirex
2017,-29.74753,29.76751,No Sirex
2017,-29.82235,30.29882,No Sirex
2017,-29.78185,29.76519,No Sirex
2017,-29.83636,29.77205,No Sirex
2017,-30.57379,29.81145,No Sirex
2017,-29.83528,29.70386,No Sirex
2017,-29.87513,29.69905,No Sirex
2017,-29.84684,29.77814,No Sirex
2017,-29.84605,29.94247,No Sirex
2017,-29.88268,29.77891,No Sirex
2017,-29.85646,29.92995,No Sirex
2017,-29.85857,29.4534,No Sirex
2017,-29.86106,29.73741,No Sirex
2017,-29.89605,29.5604,No Sirex
2017,-29.98472,29.77083,No Sirex
2017,-29.84259,29.71252,No Sirex
2017,-29.87017,29.74702,No Sirex
2017,-29.94959,29.92703,No Sirex
2017,-29.89099,29.93251,No Sirex
2017,-30.57411,29.81166,No Sirex
2017,-29.93218,29.75652,No Sirex
2017,-29.92691,29.91882,No Sirex
2017,-29.95726,29.82986,No Sirex
2017,-29.93027,29.75711,No Sirex
2017,-29.94533,29.77811,No Sirex
2017,-29.98246,29.80024,No Sirex
2017,-29.99297,29.80976,No Sirex
2017,-29.87737,29.62833,No Sirex
2017,-33.89623611,23.11350278,No Sirex
2017,-30.12929,29.57568,No Sirex
2017,-30.15544,29.89765,No Sirex
2017,-30.12946,29.58203,No Sirex
2017,-30.27304,29.66196,No Sirex
2017,-30.2653,29.61093,No Sirex
2017,-30.32054,29.56653,No Sirex
2017,-30.3622,29.5691,No Sirex
2017,-30.52404,29.76126,No Sirex
2017,-30.51086,29.64089,No Sirex
2017,-30.45812,29.65807,No Sirex
2017,-33.90923611,22.69063056,No Sirex
2017,-30.47141,29.64554,No Sirex
2017,-29.66431,30.55357,No Sirex
2017,-29.66963,30.58025,No Sirex
2017,-29.63915,30.62659,No Sirex
2017,-29.66233,30.61356,No Sirex
2017,-29.69063,30.63472,No Sirex
2017,-29.68695,30.65192,No Sirex
2017,-30.36628,29.57594,No Sirex
2017,-29.6028,30.39194,No Sirex
2017,-31.05392,28.20279,No Sirex
2017,-31.0472,28.29103,No Sirex
2017,-31.26263,28.14755,No Sirex
2017,-31.27134,28.0322,No Sirex
2017,-31.31074,28.0685,No Sirex
2017,-31.39953,28.54571,No Sirex
2017,-31.037,28.32765,No Sirex
2017,-31.4059,28.76884,No Sirex
2017,-31.47161,28.41453,No Sirex
2017,-31.56407,28.436,No Sirex
2017,-31.55231,28.45241,No Sirex
2017,-31.55658,28.44577,No Sirex
2017,-31.56918,28.37922,No Sirex
2017,-31.58022,28.39145,No Sirex
2017,-32.54394167,27.31061111,No Sirex
2017,-32.59455278,26.95205833,No Sirex
2017,-32.60654167,27.24705278,No Sirex
2017,-32.59056944,26.96670833,No Sirex
2017,-32.68089722,27.34944444,No Sirex
2017,-32.72444444,27.26100278,No Sirex
2017,-34.18065,19.12494444,No Sirex
2017,-33.90128333,23.42046944,No Sirex
2017,-34.02923056,24.18567778,No Sirex
2017,-33.96921389,23.66544722,No Sirex
2017,-33.91532222,23.21933333,No Sirex
2017,-33.89785278,23.07229444,No Sirex
2017,-33.86089444,22.67502222,No Sirex
2017,-33.99924167,24.30555833,No Sirex
2017,-33.90302778,22.71131389,No Sirex
2017,-33.91219722,22.89641944,No Sirex
2017,-33.92875556,23.20007778,No Sirex
2017,-33.90036667,22.873625,No Sirex
2017,-33.90621111,22.72109722,No Sirex
2017,-33.93550833,22.99906389,No Sirex
2017,-33.90285,23.11789722,No Sirex
2017,-33.90633056,22.71800556,No Sirex
2017,-33.91953056,23.42996944,No Sirex
2017,-33.92315,22.73371944,No Sirex
2017,-33.92595833,23.38293056,No Sirex
2017,-33.98365556,23.75028056,No Sirex
2017,-33.97641389,23.97459444,No Sirex
2017,-33.92478611,22.048575,No Sirex
2017,-33.94520556,22.13415833,No Sirex
2017,-33.92449444,22.0484,No Sirex
2017,-34.01476667,23.12333333,No Sirex
2017,-34.19195556,19.08911667,No Sirex
2017,-33.92440278,22.24038889,No Sirex
2017,-33.92979167,22.22335278,No Sirex
2017,-33.92131389,22.30234722,No Sirex
2017,-33.94088611,22.19508333,No Sirex
2017,-34.02005,22.85516667,No Sirex
2017,-33.99691111,24.26564722,No Sirex
2017,-34.00190278,24.32231111,No Sirex
2017,-34.1922,19.13087778,No Sirex
2017,-34.19935,19.11170556,No Sirex
2017,-34.19033333,19.10614444,No Sirex
2017,-23.04282,30.11437,No Sirex
2017,-23.96489,30.12673,No Sirex
2017,-23.01963,30.11406,No Sirex
2018,-22.88809,30.27898,No Sirex
2018,-22.91556,30.2831,No Sirex
2018,-22.90468,30.2969,No Sirex
2018,-22.99786,29.86712,No Sirex
2018,-22.99719,30.23339,No Sirex
2018,-23.022983,30.263838,No Sirex
2018,-23.00277,30.07711,No Sirex
2018,-22.98384,30.25681,No Sirex
2018,-22.98997,30.25359,No Sirex
2018,-23.007424,30.074669,No Sirex
2018,-23.03804018,30.25991743,No Sirex
2018,-22.93705,30.34236,No Sirex
2018,-22.99230075,30.26954549,No Sirex
2018,-23.75181,30.00701,No Sirex
2018,-23.79646,29.98970001,No Sirex
2018,-23.79375,29.96084,No Sirex
2018,-23.825428,29.958092,No Sirex
2018,-23.94546,30.13317,No Sirex
2018,-23.95635,30.11511,No Sirex
2018,-23.98604,30.09384,No Sirex
2018,-24.00405,30.10759,No Sirex
2018,-24.673878,30.83809,No Sirex
2018,-24.70473,30.83873,No Sirex
2018,-24.7368,30.84365,No Sirex
2018,-24.771684,30.867832,No Sirex
2018,-24.78302,30.868062,No Sirex
2018,-24.82924,30.69322,No Sirex
2018,-24.83602,30.69964,No Sirex
2018,-24.85294,30.70424,No Sirex
2018,-24.91291,30.70397,No Sirex
2018,-24.92225527,30.67541708,No Sirex
2018,-24.93936,30.75575,No Sirex
2018,-24.92977,30.91566,No Sirex
2018,-24.94359,30.75921,No Sirex
2018,-24.96062,30.78522,No Sirex
2018,-24.95620162,30.82448447,No Sirex
2018,-24.9865,30.82465,No Sirex
2018,-24.986969,30.76523,No Sirex
