Id,x_m,y_m
4878,3432350.966,-2845068.857
4879,3432350.966,-2855287.222
4880,3432350.966,-2865512.468
4881,3432350.966,-2867558.345
4882,3432350.966,-2832815.856
4883,3436061.616,-2847111.981
4884,3434206.291,-2861421.542
4885,3434206.291,-2867558.345
4886,3436061.616,-2824652.642
4887,3436061.616,-2834857.341
4888,3434206.291,-2871650.931
4889,3439772.266,-2826693.038
4890,3439772.266,-2865512.468
4891,3443482.915,-2834857.341
4892,3443482.915,-2843026.006
4893,3443482.915,-2873697.638
4894,3443482.915,-2816493.773
4895,3445338.24,-2822612.519
4896,3445338.24,-2859376.494
4897,3445338.24,-2867558.345
4898,3447193.565,-2832815.856
4899,3450904.215,-2855287.222
4900,3450904.215,-2853243
4901,3449048.889,-2867558.345
4902,3450904.215,-2861421.542
4903,3452759.54,-2875744.624
4904,3454614.864,-2818533.083
4905,3454614.864,-2826693.038
4906,3456470.189,-2869604.499
4907,3458325.514,-2818533.083
4908,3458325.514,-2855287.222
4909,3462036.164,-2836899.097
4910,3463891.489,-2845068.857
4911,3463891.489,-2859376.494
4912,3463891.489,-2875744.624
4913,3475023.438,-2861421.542
4914,3478734.087,-2828733.706
4915,3478734.087,-2861421.542
4916,3480589.413,-2840983.43
4917,3489866.036,-2832815.856
4918,3495432.011,-2857331.72
4919,3502853.311,-2826693.038
4920,3517695.909,-2873697.638
4921,3515840.584,-2875744.624
4922,3547381.107,-2849155.379
4923,3014902.875,-2804263.58
4924,3026034.824,-2802226.157
4925,3031600.799,-2790007.259
4926,3040877.424,-2755439.147
4927,3040877.424,-2785936.435
4928,3044588.073,-2785936.435
4929,3059430.672,-2783901.423
4930,3061285.997,-2796115.502
4931,3061285.997,-2787971.713
4932,3064996.646,-2775764.04
4933,3064996.646,-2790007.259
4934,3066851.971,-2804263.58
4935,3070562.621,-2781866.678
4936,3081694.57,-2802226.157
4937,3081694.57,-2761533.84
4938,3081694.57,-2767630.909
4939,3083549.895,-2814454.732
4940,3092826.519,-2765598.288
4941,3090971.195,-2814454.732
4942,3094681.844,-2773730.36
4943,3096537.169,-2802226.157
4944,3098392.493,-2806301.27
4945,3098392.493,-2812415.962
4946,3109524.442,-2800189.003
4947,3109524.442,-2812415.962
4948,3111379.768,-2775764.04
4949,3113235.093,-2779832.2
4950,3120656.392,-2785936.435
4951,3122511.717,-2757470.447
4952,3122511.717,-2787971.713
4953,3122511.717,-2812415.962
4954,3124367.042,-2812415.962
4955,3126222.366,-2790007.259
4956,3129933.017,-2790007.259
4957,3129933.017,-2802226.157
4958,3135498.991,-2761533.84
4959,3135498.991,-2808339.232
4960,3135498.991,-2779832.2
4961,3142920.29,-2787971.713
4962,3142920.29,-2796115.502
4963,3146630.94,-2771696.944
4964,3148486.264,-2785936.435
4965,3152196.915,-2796115.502
4966,3155907.564,-2781866.678
4967,3161473.539,-2775764.04
4968,3159618.213,-2790007.259
4969,3163328.864,-2765598.288
4970,3165184.188,-2806301.27
4971,3167039.513,-2790007.259
4972,3172605.488,-2783901.423
4973,3176316.137,-2775764.04
4974,3180026.787,-2810377.462
4975,3181882.111,-2814454.732
4976,3187448.086,-2763565.931
4977,3187448.086,-2808339.232
4978,3198580.035,-2783901.423
4979,3194869.386,-2761533.84
4980,3200435.36,-2757470.447
4981,3200435.36,-2771696.944
4982,3200435.36,-2804263.58
4983,3198580.035,-2814454.732
4984,3202290.686,-2771696.944
4985,3202290.686,-2779832.2
4986,3202290.686,-2810377.462
4987,3204146.01,-2759502.012
4988,3204146.01,-2785936.435
4989,3204146.01,-2800189.003
4990,3215277.959,-2765598.288
4991,3220843.933,-2792043.073
4992,3222699.258,-2785936.435
4993,3224554.584,-2785936.435
4994,3226409.908,-2792043.073
4995,3226409.908,-2814454.732
4996,3230120.558,-2775764.04
4997,3228265.233,-2775764.04
4998,3228265.233,-2787971.713
4999,3228265.233,-2804263.58
5000,3230120.558,-2812415.962
5001,3231975.882,-2765598.288
5002,3231975.882,-2796115.502
5003,3231975.882,-2800189.003
5004,3235686.533,-2769663.793
5005,3235686.533,-2775764.04
5006,3237541.857,-2794079.153
5007,3243107.831,-2755439.147
5008,3250529.131,-2757470.447
5009,3246818.482,-2790007.259
5010,3254239.78,-2757470.447
5011,3252384.456,-2779832.2
5012,3254239.78,-2808339.232
5013,3256095.106,-2792043.073
5014,3257950.431,-2767630.909
5015,3257950.431,-2790007.259
5016,3261661.08,-2755439.147
5017,3261661.08,-2759502.012
5018,3263516.405,-2792043.073
5019,3263516.405,-2806301.27
5020,3267227.055,-2771696.944
5021,3263516.405,-2773730.36
5022,3265371.73,-2783901.423
5023,3261661.08,-2794079.153
5024,3267227.055,-2757470.447
5025,3265371.73,-2792043.073
5026,3278359.004,-2783901.423
5027,3287635.628,-2775764.04
5028,3289490.953,-2785936.435
5029,3287635.628,-2785936.435
5030,3293201.602,-2767630.909
5031,3296912.253,-2810377.462
5032,3298767.577,-2757470.447
5033,3302478.227,-2765598.288
5034,3309899.526,-2790007.259
5035,3309899.526,-2806301.27
5036,3311754.851,-2804263.58
5037,3315465.5,-2775764.04
5038,3319176.151,-2781866.678
5039,3322886.8,-2763565.931
5040,3317320.826,-2785936.435
5041,3330308.1,-2777797.987
5042,3334018.749,-2781866.678
5043,3339584.724,-2765598.288
5044,3337729.399,-2800189.003
5045,3348861.348,-2755439.147
5046,3339584.724,-2804263.58
5047,3347006.024,-2812415.962
5048,3348861.348,-2783901.423
5049,3348861.348,-2802226.157
5050,3350716.673,-2769663.793
5051,3359993.297,-2765598.288
5052,3359993.297,-2769663.793
5053,3361848.622,-2761533.84
5054,3365559.271,-2773730.36
5055,3369269.922,-2763565.931
5056,3371125.246,-2763565.931
5057,3369269.922,-2765598.288
5058,3372980.571,-2769663.793
5059,3372980.571,-2771696.944
5060,3380401.871,-2757470.447
5061,3384112.52,-2757470.447
5062,3382257.195,-2767630.909
5063,3382257.195,-2757470.447
5064,3385967.845,-2783901.423
5065,3384112.52,-2787971.713
5066,3384112.52,-2751377.335
5067,3387823.169,-2761533.84
5068,3395244.469,-2792043.073
5069,3387823.169,-2775764.04
5070,3389678.495,-2781866.678
5071,3391533.82,-2757470.447
5072,3398955.119,-2787971.713
5073,3398955.119,-2775764.04
5074,3411942.393,-2798152.119
5075,3413797.718,-2755439.147
5076,3413797.718,-2798152.119
5077,3428640.316,-2800189.003
5078,3430495.642,-2779832.2
5079,3428640.316,-2802226.157
5080,3428640.316,-2806301.27
5081,3428640.316,-2808339.232
5082,3432350.966,-2802226.157
5083,3436061.616,-2769663.793
5084,3437916.94,-2816493.773
5085,3445338.24,-2796115.502
5086,3447193.565,-2796115.502
5087,3454614.864,-2798152.119
5088,3460180.838,-2812415.962
5089,3484300.062,-2792043.073
5090,3482444.737,-2790007.259
5091,3486155.387,-2802226.157
5092,3493576.686,-2773730.36
5093,3489866.036,-2779832.2
5094,3500997.985,-2810377.462
5095,3525117.209,-2761533.84
5096,3532538.507,-2753408.109
5097,3536249.158,-2802226.157
5098,3538104.482,-2802226.157
5099,3560368.38,-2808339.232
5100,3076128.595,-2747316.574
5101,3126222.366,-2747316.574
5102,3165184.188,-2737169.259
5103,3161473.539,-2753408.109
5104,3183737.437,-2751377.335
5105,3187448.086,-2747316.574
5106,3193014.061,-2739198.198
5107,3196724.711,-2743256.863
5108,3202290.686,-2739198.198
5109,3204146.01,-2729056.108
5110,3206001.335,-2733112.161
5111,3207856.66,-2727028.47
5112,3217133.284,-2731084.005
5113,3224554.584,-2749346.824
5114,3224554.584,-2751377.335
5115,3239397.182,-2735140.58
5116,3256095.106,-2735140.58
5117,3257950.431,-2733112.161
5118,3265371.73,-2737169.259
5119,3276503.679,-2741227.4
5120,3278359.004,-2737169.259
5121,3278359.004,-2743256.863
5122,3280214.329,-2743256.863
5123,3280214.329,-2741227.4
5124,3283924.978,-2747316.574
5125,3285780.304,-2739198.198
5126,3285780.304,-2753408.109
5127,3291346.278,-2753408.109
5128,3287635.628,-2737169.259
5129,3291346.278,-2716894.181
5130,3291346.278,-2720947.119
5131,3295056.927,-2714868.1
5132,3296912.253,-2739198.198
5133,3293201.602,-2745286.587
5134,3298767.577,-2702717.035
5135,3298767.577,-2729056.108
5136,3302478.227,-2735140.58
5137,3300622.902,-2747316.574
5138,3306188.877,-2698668.739
5139,3300622.902,-2745286.587
5140,3306188.877,-2737169.259
5141,3309899.526,-2706766.36
5142,3309899.526,-2714868.1
5143,3321031.475,-2712842.278
5144,3324742.125,-2741227.4
5145,3283924.978,-2739198.198
5146,3326597.45,-2733112.161
5147,3328452.775,-2706766.36
5148,3337729.399,-2729056.108
5149,3330308.1,-2696644.976
5150,3330308.1,-2702717.035
5151,3332163.424,-2745286.587
5152,3334018.749,-2741227.4
5153,3334018.749,-2749346.824
5154,3335874.074,-2745286.587
5155,3335874.074,-2747316.574
5156,3335874.074,-2735140.58
5157,3337729.399,-2739198.198
5158,3339584.724,-2716894.181
5159,3339584.724,-2733112.161
5160,3341440.049,-2731084.005
5161,3339584.724,-2739198.198
5162,3343295.373,-2704741.569
5163,3345150.698,-2745286.587
5164,3347006.024,-2743256.863
5165,3348861.348,-2722973.977
5166,3347006.024,-2727028.47
5167,3348861.348,-2731084.005
5168,3348861.348,-2735140.58
5169,3350716.673,-2704741.569
5170,3350716.673,-2714868.1
5171,3350716.673,-2720947.119
5172,3350716.673,-2725001.094
5173,3352571.998,-2720947.119
5174,3354427.322,-2727028.47
5175,3356282.647,-2749346.824
5176,3354427.322,-2716894.181
5177,3354427.322,-2729056.108
5178,3352571.998,-2743256.863
5179,3356282.647,-2702717.035
5180,3356282.647,-2733112.161
5181,3356282.647,-2745286.587
5182,3354427.322,-2747316.574
5183,3352571.998,-2749346.824
5184,3358137.973,-2700692.759
5185,3358137.973,-2706766.36
5186,3358137.973,-2720947.119
5187,3358137.973,-2731084.005
5188,3358137.973,-2733112.161
5189,3359993.297,-2747316.574
5190,3359993.297,-2725001.094
5191,3361848.622,-2737169.259
5192,3359993.297,-2749346.824
5193,3363703.947,-2712842.278
5194,3361848.622,-2712842.278
5195,3363703.947,-2720947.119
5196,3363703.947,-2729056.108
5197,3363703.947,-2747316.574
5198,3363703.947,-2749346.824
5199,3365559.271,-2714868.1
5200,3365559.271,-2727028.47
5201,3371125.246,-2737169.259
5202,3369269.922,-2706766.36
5203,3371125.246,-2749346.824
5204,3372980.571,-2737169.259
5205,3374835.896,-2698668.739
5206,3374835.896,-2737169.259
5207,3378546.546,-2708791.407
5208,3378546.546,-2731084.005
5209,3380401.871,-2741227.4
5210,3384112.52,-2739198.198
5211,3391533.82,-2735140.58
5212,3393389.144,-2731084.005
5213,3397099.794,-2753408.109
5214,3404521.093,-2718920.521
5215,3406376.418,-2727028.47
5216,3410087.068,-2725001.094
5217,3408231.743,-2745286.587
5218,3408231.743,-2747316.574
5219,3411942.393,-2727028.47
5220,3413797.718,-2710816.714
5221,3413797.718,-2739198.198
5222,3417508.367,-2741227.4
5223,3423074.342,-2731084.005
5224,3426784.991,-2722973.977
5225,3434206.291,-2716894.181
5226,3283924.978,-2642099.51
5227,3282069.653,-2644116.434
5228,3289490.953,-2640082.837
5229,3291346.278,-2650168.708
5230,3293201.602,-2636050.238
5231,3293201.602,-2640082.837
5232,3298767.577,-2688552.486
5233,3300622.902,-2688552.486
5234,3302478.227,-2646133.608
5235,3306188.877,-2636050.238
5236,3306188.877,-2648151.032
5237,3304333.551,-2660260.852
5238,3309899.526,-2634034.314
5239,3309899.526,-2668339.106
5240,3311754.851,-2680464.082
5241,3308044.202,-2684507.774
5242,3309899.526,-2690575.224
5243,3315465.5,-2654204.811
5244,3315465.5,-2658241.921
5245,3315465.5,-2664299.474
5246,3315465.5,-2668339.106
5247,3319176.151,-2688552.486
5248,3317320.826,-2670359.301
5249,3321031.475,-2636050.238
5250,3319176.151,-2678442.617
5251,3324742.125,-2660260.852
5252,3322886.8,-2664299.474
5253,3324742.125,-2680464.082
5254,3324742.125,-2692598.219
5255,3324742.125,-2664299.474
5256,3328452.775,-2636050.238
5257,3328452.775,-2638066.413
5258,3328452.775,-2652186.634
5259,3330308.1,-2634034.314
5260,3326597.45,-2688552.486
5261,3335874.074,-2648151.032
5262,3332163.424,-2692598.219
5263,3334018.749,-2634034.314
5264,3334018.749,-2638066.413
5265,3334018.749,-2666319.163
5266,3335874.074,-2652186.634
5267,3335874.074,-2656223.24
5268,3339584.724,-2674400.452
5269,3339584.724,-2692598.219
5270,3341440.049,-2654204.811
5271,3341440.049,-2672379.749
5272,3341440.049,-2634034.314
5273,3343295.373,-2654204.811
5274,3343295.373,-2684507.774
5275,3347006.024,-2652186.634
5276,3345150.698,-2658241.921
5277,3345150.698,-2676421.408
5278,3348861.348,-2676421.408
5279,3347006.024,-2680464.082
5280,3350716.673,-2642099.51
5281,3354427.322,-2640082.837
5282,3350716.673,-2678442.617
5283,3350716.673,-2684507.774
5284,3352571.998,-2636050.238
5285,3356282.647,-2674400.452
5286,3356282.647,-2646133.608
5287,3358137.973,-2660260.852
5288,3358137.973,-2676421.408
5289,3361848.622,-2688552.486
5290,3361848.622,-2634034.314
5291,3359993.297,-2640082.837
5292,3361848.622,-2648151.032
5293,3363703.947,-2692598.219
5294,3363703.947,-2638066.413
5295,3369269.922,-2672379.749
5296,3371125.246,-2642099.51
5297,3371125.246,-2644116.434
5298,3371125.246,-2654204.811
5299,3372980.571,-2638066.413
5300,3374835.896,-2654204.811
5301,3376691.22,-2646133.608
5302,3380401.871,-2638066.413
5303,3380401.871,-2650168.708
5304,3382257.195,-2668339.106
5305,3385967.845,-2682485.801
5306,3380401.871,-2662280.037
5307,3387823.169,-2656223.24
5308,3391533.82,-2656223.24
5309,3402665.769,-2668339.106
5310,3415653.042,-2634034.314
5311,3417508.367,-2658241.921
5312,3419363.693,-2634034.314
5313,3419363.693,-2670359.301
5314,3421219.017,-2634034.314
5315,3432350.966,-2672379.749
5316,3445338.24,-2652186.634
5317,3475023.438,-2658241.921
5318,3283924.978,-2632018.638
5319,3289490.953,-2617915.861
5320,3293201.602,-2619929.8
5321,3298767.577,-2609862.578
5322,3298767.577,-2611875.528
5323,3298767.577,-2615902.171
5324,3298767.577,-2619929.8
5325,3300622.902,-2597790.036
5326,3304333.551,-2617915.861
5327,3306188.877,-2617915.861
5328,3308044.202,-2617915.861
5329,3321031.475,-2630003.21
5330,3322886.8,-2585726.313
5331,3322886.8,-2587736.322
5332,3324742.125,-2615902.171
5333,3326597.45,-2615902.171
5334,3326597.45,-2630003.21
5335,3328452.775,-2605837.414
5336,3328452.775,-2607849.873
5337,3330308.1,-2621943.987
5338,3330308.1,-2630003.21
5339,3332163.424,-2623958.42
5340,3337729.399,-2599801.512
5341,3337729.399,-2632018.638
5342,3339584.724,-2630003.21
5343,3341440.049,-2632018.638
5344,3343295.373,-2632018.638
5345,3345150.698,-2630003.21
5346,3347006.024,-2595778.804
5347,3348861.348,-2632018.638
5348,3350716.673,-2591757.075
5349,3352571.998,-2619929.8
5350,3356282.647,-2587736.322
5351,3356282.647,-2630003.21
5352,3358137.973,-2583716.546
5353,3358137.973,-2585726.313
5354,3361848.622,-2619929.8
5355,3359993.297,-2625973.102
5356,3367414.596,-2571663.047
5357,3371125.246,-2605837.414
5358,3372980.571,-2634034.314
5359,3371125.246,-2630003.21
5360,3372980.571,-2623958.42
5361,3372980.571,-2619929.8
5362,3374835.896,-2627988.033
5363,3378546.546,-2623958.42
5364,3387823.169,-2627988.033
5365,3387823.169,-2630003.21
5366,3385967.845,-2607849.873
5367,3391533.82,-2625973.102
5368,3393389.144,-2575679.909
5369,3393389.144,-2617915.861
5370,3395244.469,-2607849.873
5371,3395244.469,-2627988.033
5372,3398955.119,-2603825.202
5373,3419363.693,-2613888.726
5374,3452759.54,-2593767.817
5375,3475023.438,-2615902.171
5376,3361848.622,-2565639.568
5377,3363703.947,-2573671.358
5378,3400810.444,-2561625.122
5379,3402665.769,-2557611.638
5380,3424929.667,-2561625.122
5381,3475023.438,-2561625.122
5382,3486155.387,-2565639.568
5383,3588198.253,-2914690.396
5384,3569645.005,-2896229.795
5385,3588198.253,-2949622.984
5386,3560368.38,-2931119.018
5387,2050133.956,-4033278.757
5388,2063121.229,-4033278.757
5389,2098372.401,-4053445.859
5390,2118780.974,-4048961.189
5391,2131768.249,-4033278.757
5392,2139189.548,-4031040.172
5393,2365539.179,-4039997.153
5395,2491701.269,-4031040.172
5396,2658680.505,-4031040.172
5397,2048278.631,-4022090.222
5398,2048278.631,-4026564.319
5399,2070542.529,-4024327.052
5400,2096517.076,-4008678.43
5401,2100227.727,-4019853.83
5402,2090951.102,-3964085.347
5403,2113215,-4006444.659
5404,2115070.325,-3979673.273
5405,2115070.325,-3981901.842
5406,2165164.096,-3981901.842
5407,2239377.09,-3999745.958
5408,2471292.696,-3977445.136
5409,2473148.021,-3972990.153
5410,2476858.67,-3979673.273
5411,2478713.995,-3979673.273
5412,2495411.919,-4017617.877
5413,2499122.568,-4024327.052
5414,2831225.715,-3999745.958
5415,2849778.964,-4026564.319
5416,2851634.29,-4026564.319
5417,2860910.913,-3970763.308
5418,2931413.257,-3970763.308
5419,2987073.003,-3961860.217
5420,3016758.2,-3964085.347
5421,2081674.478,-3932972.394
5422,2085385.127,-3957411.245
5423,2100227.727,-3941853.291
5424,2128057.599,-3928534.49
5425,2131768.249,-3932972.394
5426,2133623.574,-3921880.807
5427,2144755.523,-3930753.231
5428,2148466.172,-3944074.578
5429,2775565.97,-3957411.245
5430,2866476.888,-3955187.399
5431,2935123.908,-3957411.245
5432,2953677.155,-3935191.982
5433,3044588.073,-3913015.135
5434,3094681.844,-3897516.394
5597,3230120.558,-2775764.04
5575,3391533.82,-2888032.378
5576,3391533.82,-2888032.378
5521,3326597.45,-3169357.068
5522,3326597.45,-3169357.068
5510,3608606.827,-3272107.653
5441,2868332.213,-3846735.618
5442,2922136.633,-3873202.588
5443,2964809.104,-3866580.273
5444,3050154.048,-3877619.537
5445,3057575.347,-3831323.88
5446,3059430.672,-3831323.88
5447,2103938.376,-3785208.156
5448,3016758.2,-3789592.462
5449,2990783.653,-3750191.219
5450,3087260.544,-3739269.264
5451,3204146.01,-3708740.067
5511,3608606.827,-3272107.653
5502,3239397.182,-3286849.848
5454,3009336.901,-3682632.98
5455,3155907.564,-3641410.109
5456,2974085.729,-3596007.326
5457,2992638.977,-3606802.484
5458,3072417.946,-3624094.23
5459,3072417.946,-3628420.932
5460,3159618.213,-3630584.848
5461,3274648.355,-3572290.745
5462,3363703.947,-3608962.639
5463,3057575.347,-3522845.553
5464,3194869.386,-3518555.088
5465,3413797.718,-3557221.685
5466,3437916.94,-3505692.368
5467,2994494.302,-3475729.656
5468,3009336.901,-3469318.178
5469,3267227.055,-3477867.527
5470,3322886.8,-3473592.142
5471,3356282.647,-3494983.34
5472,3371125.246,-3443704.134
5473,3384112.52,-3471454.982
5474,3387823.169,-3452236.501
5475,3395244.469,-3494983.34
5476,3400810.444,-3486422.575
5477,3404521.093,-3477867.527
5478,3423074.342,-3477867.527
5479,3445338.24,-3499265.874
5480,3061285.997,-3413885.006
5481,3237541.857,-3411757.682
5482,3300622.902,-3379889.305
5483,3415653.042,-3420269.061
5484,3471312.788,-3433046.581
5485,3495432.011,-3394751.562
5486,3100247.819,-3358686.61
5487,3122511.717,-3358686.61
5488,3144775.615,-3345981.318
5489,3185592.762,-3339633.239
5490,3222699.258,-3335402.872
5491,3313610.176,-3320607.177
5492,3315465.5,-3318494.846
5493,3380401.871,-3371404.133
5494,3502853.311,-3360805.345
5495,3551091.756,-3354450.156
5496,3573355.654,-3350215.06
5497,3007481.577,-3251075.238
5498,3150341.589,-3270002.94
5499,3154052.239,-3280529.79
5500,3181882.111,-3312159.86
5501,3209711.984,-3312159.86
5503,3239397.182,-3286849.848
5452,3289490.953,-3715275.581
5504,3460180.838,-3297389.882
5505,3460180.838,-3307938.204
5506,3462036.164,-3303717.878
5507,3571500.329,-3305827.875
5508,3582632.278,-3305827.875
5509,3593764.227,-3265794.496
5453,3289490.953,-3715275.581
5439,2847923.639,-3859961.679
5512,3031600.799,-3202823.67
5513,3033456.124,-3207012.713
5514,3235686.533,-3244771.869
5515,3341440.049,-3211203.034
5516,3536249.158,-3202823.67
5517,3586342.929,-3198635.903
5518,2949966.506,-3173535.966
5519,3001915.602,-3148481.404
5520,3246818.482,-3177716.125
5440,2847923.639,-3859961.679
5437,2083529.803,-3870994.737
5523,3356282.647,-3167268.09
5524,3439772.266,-3152654.033
5525,3473168.113,-3138055.284
5526,3647568.649,-3156827.913
5527,2890596.111,-3117226.297
5528,2896162.086,-3100585.285
5529,2905438.71,-3075660.406
5530,3014902.875,-3090194.594
5531,3020468.85,-3067361.815
5532,3020468.85,-3069436.01
5533,3096537.169,-3081887.524
5534,3107669.118,-3083963.835
5535,3128077.691,-3108903.336
5536,3254239.78,-3115145.096
5537,3256095.106,-3117226.297
5538,3428640.316,-3123471.749
5539,3597474.878,-3113064.203
5540,3000060.277,-3005274.977
5541,3090971.195,-3011471.652
5542,3116945.742,-3017670.978
5543,3142920.29,-3017670.978
5544,3193014.061,-3017670.978
5545,3194869.386,-3017670.978
5546,3278359.004,-3056995.359
5547,3337729.399,-3061141.039
5548,3352571.998,-3007340.242
5549,3439772.266,-3003210.005
5550,2903583.384,-2943452.424
5551,3039022.099,-2964031.006
5552,3061285.997,-2970210.195
5553,3090971.195,-2947565.844
5554,3096537.169,-2947565.844
5555,3137354.315,-2966090.446
5556,3137354.315,-2966090.446
5557,3137354.315,-2966090.446
5558,3139209.64,-2986700.778
5559,3146630.94,-2968150.176
5560,3150341.589,-2980514.631
5561,3202290.686,-2972270.502
5562,3391533.82,-2949622.984
5563,3465746.813,-2992889.546
5564,3471312.788,-2959912.989
5565,3478734.087,-2994953.053
5566,3497287.336,-2941396.142
5567,3502853.311,-2959912.989
5568,3515840.584,-2947565.844
5569,2936979.232,-2937284.437
5570,3072417.946,-2898279.848
5571,3094681.844,-2894180.021
5572,3126222.366,-2929064.447
5573,3152196.915,-2916742.981
5574,3269082.38,-2924956.158
5438,2083529.803,-3870994.737
5435,3098392.493,-3899729.242
5577,3437916.94,-2881887.248
5578,3439772.266,-2881887.248
5579,3447193.565,-2931119.018
5580,3449048.889,-2929064.447
5581,3452759.54,-2933173.873
5582,3467602.138,-2937284.437
5583,3473168.113,-2900330.183
5584,3475023.438,-2933173.873
5585,3502853.311,-2929064.447
5586,3512129.935,-2931119.018
5587,3552947.082,-2937284.437
5588,3554802.406,-2892130.527
5589,3063141.322,-2863466.867
5590,3154052.239,-2863466.867
5591,3207856.66,-2834857.341
5592,3209711.984,-2834857.341
5593,3237541.857,-2826693.038
5594,3512129.935,-2820572.666
5595,3111379.768,-2775764.04
5436,3098392.493,-3899729.242
200,2070542.529,-4024327.052
5598,3372980.571,-2775764.04
5599,3428640.316,-2800189.003
5600,3439772.266,-2798152.119
5601,3278359.004,-2737169.259
5602,3278359.004,-2737169.259
5603,3278359.004,-2737169.259
5604,3341440.049,-2710816.714
5605,3347006.024,-2725001.094
5606,3347006.024,-2722973.977
5607,3348861.348,-2733112.161
5608,3354427.322,-2733112.161
5609,3372980.571,-2722973.977
5610,3384112.52,-2739198.198
5611,3413797.718,-2714868.1
5612,3291346.278,-2650168.708
5613,3358137.973,-2648151.032
5614,3361848.622,-2646133.608
5615,3361848.622,-2648151.032
5616,3371125.246,-2642099.51
5617,3380401.871,-2638066.413
5618,3411942.393,-2672379.749
5619,3352571.998,-2615902.171
5620,3378546.546,-2627988.033
5621,3385967.845,-2621943.987
5622,3452759.54,-2593767.817
5623,3475023.438,-2625973.102
5624,3479847.282,-2841391.923
5625,3379659.74,-3448396.239
5626,2072768.919,-4008678.43
5627,3036795.709,-3954520.329
5628,3393018.079,-3069850.885
5629,2057184.19,-3976554.002
5630,3474837.905,-3295070.365
5631,3336245.139,-3280529.79
5632,3248302.741,-3309626.706
5633,3073252.842,-3623661.644
5634,2333256.527,-4012700.317
5635,3164442.059,-3706997.856
5636,3191529.801,-3675246.093
5637,2166277.291,-4016723.618
5638,2524726.051,-4015382.36
5639,3267227.055,-3341325.763
5640,3438659.071,-2884344.999
5641,3421404.55,-2944069.364
5642,2107277.961,-4075895.856
5643,3037630.605,-3881043.814
5644,3369640.986,-3061141.039
5645,3459067.644,-3462482.789
5646,2630479.567,-4022090.222
5647,2666101.804,-4028802.026
5648,3433093.096,-2855491.66
5649,2151805.757,-3920550.526
5650,3430866.706,-3384558.487
5651,2501348.958,-4020748.335
5652,2667214.999,-3993943.58
5653,3410829.198,-3058653.486
5654,3423074.342,-2905252.13
5655,2549216.339,-3968536.891
5656,2578159.407,-4016723.618
5657,2414519.755,-3965865.758
5658,2408953.781,-3971208.642
5659,3399697.249,-3468890.86
5660,2058297.385,-4075895.856
5661,2765176.151,-4057034.872
5662,2052731.41,-3994518.136
5663,2039373.071,-4016109.627
5664,2070542.529,-4024327.052
5665,3369640.986,-3444557.118
5666,2149579.367,-3944518.886
5667,3608050.229,-3660051.777
5668,3608421.294,-3274212.694
5669,3362961.817,-3033801.676
5670,3273906.224,-3465045.635
5671,2569253.848,-4031487.854
5672,3321773.605,-3507406.647
5673,3555544.536,-3329905.408
5674,3306188.877,-3438161.112
5675,3346263.893,-3250234.619
5676,2798571.999,-3923211.239
5677,2189654.384,-3957856.065
5678,3250529.131,-3578323.434
5679,2431217.679,-4066461.437
5680,2160711.316,-3917890.42
5681,2398935.027,-4039549.137
5682,3057513.503,-3833891.111
5683,3436061.616,-3371828.261
5684,3590053.578,-3669817.394
5685,3365188.207,-3269161.146
5686,3445338.24,-2859785.481
5687,3451739.111,-3484283.277
5688,3442246.032,-3477867.527
5689,3443111.85,-3491986.421
5690,2499122.568,-3971208.642
5691,3097402.987,-3900024.321
5692,3396357.664,-2936667.78
5693,3335131.944,-3299498.882
5694,3346263.893,-2650168.708
5695,3099134.624,-3676983.783
5696,3335130.983,-3494555.166
5697,3550349.626,-3343018.502
5698,3133643.666,-3708304.491
5699,3369640.986,-2632018.638
5700,3337358.334,-3061141.039
5701,3503224.375,-3360381.572
5702,3267227.055,-3508692.507
5703,2162937.706,-3889995.835
5704,3074644.336,-3813295.547
5705,3604525.112,-3645092.857
5706,2546989.949,-4014041.26
5707,2050505.02,-4046271.236
5708,2964438.04,-3867463.034
5709,2963324.845,-3912572.029
5710,3050154.048,-3826484.324
5711,3287821.161,-3600971.938
5712,3278359.004,-3544749.535
5713,2123975.884,-4019406.605
5714,2363312.79,-4031487.854
5715,2491330.204,-4028802.026
5716,3286151.368,-3573545.521
5717,3514356.324,-3379464.917
5718,3372980.571,-3619769.038
5719,3356282.647,-3271686.684
5720,3322886.8,-3577030.47
5721,3273906.224,-3011471.652
5722,3456470.189,-3261587.362
5723,3269453.445,-3635346.797
5724,2555895.509,-4019406.605
5725,2565914.263,-4023432.267
5726,2117296.715,-4048961.189
5727,2108391.156,-4050306.404
5728,3433649.694,-2867762.948
5729,3406376.418,-3385832.188
5730,2816383.117,-3991266.547
5731,2054957.8,-4023432.267
5732,2129541.859,-4058381.044
5733,3330679.165,-2634437.479
5734,2770742.126,-4005997.958
5735,3354056.258,-2726927.096
5736,3414168.783,-2712639.71
5737,2585951.771,-4035517.782
5738,2790779.634,-3964530.424
5739,3352943.063,-3259063.709
5740,3301736.097,-3376494.58
5741,3443668.448,-2835265.67
5742,2333256.527,-4040893.239
5743,2097259.207,-4035517.782
5744,2100598.791,-4036861.408
5745,3043474.878,-3804072.087
5746,3308415.266,-3018911.162
5747,3425300.732,-2899099.948
5748,2139560.613,-4086687.701
5749,2141787.003,-4085338.156
5750,3462036.164,-2974331.099
5751,3297283.317,-3416438.253
5752,3264444.068,-3583496.621
